click_date,mda_idx,total_conv,extreme_cnt,fraud_loss
2025-08-25,786,1,0,0
2025-08-25,787,1,0,0
2025-08-25,795,1,0,0
2025-08-25,796,29,0,0
2025-08-25,797,24,0,0
2025-08-25,798,11,0,0
2025-08-25,799,3,0,0
2025-08-25,801,1,0,0
2025-08-25,805,5,0,0
2025-08-25,817,1,1,120
2025-08-25,824,3,0,0
2025-08-25,845,5,0,0
2025-08-25,850,3,0,0
2025-08-25,1020,3,0,0
2025-08-25,1021,4,0,0
2025-08-25,1022,6,0,0
2025-08-25,1029,38,0,0
2025-08-25,1032,13,0,0
2025-08-25,1046,4,0,0
